open,high,low,close,volume,buy_volume,sell_volume,bar_idx
25745.25,25746.5,25733.75,25740.75,363.0,117.44117647058822,245.55882352941177,312
25740.75,25759.25,25740.25,25755.5,394.0,349.9342105263158,44.06578947368422,313
25754.5,25764.5,25751.0,25762.5,250.0,199.07407407407408,50.925925925925924,314
25762.5,25763.25,25755.25,25758.25,235.0,55.078125,179.921875,315
25758.0,25758.25,25748.25,25755.25,202.0,73.225,128.775,316
25755.5,25765.75,25755.25,25761.0,271.0,206.47619047619045,64.52380952380955,317
25762.25,25769.25,25755.75,25758.0,371.0,127.10185185185183,243.89814814814815,318
25758.0,25763.0,25750.0,25758.25,367.0,187.02884615384613,179.97115384615387,319
25757.25,25761.75,25754.0,25759.75,174.0,115.06451612903226,58.935483870967744,320
25760.25,25763.25,25754.25,25756.0,341.0,89.98611111111111,251.01388888888889,321
25754.75,25761.25,25751.75,25758.0,174.0,116.76315789473684,57.236842105263165,322
25758.5,25761.0,25753.25,25756.0,123.0,41.66129032258065,81.33870967741936,323
25756.0,25757.5,25750.0,25751.0,160.0,26.66666666666667,133.33333333333331,324
25751.5,25757.0,25750.25,25750.25,121.0,49.2962962962963,71.7037037037037,325
25751.5,25751.5,25744.0,25746.0,259.0,34.53333333333334,224.46666666666667,326
25747.0,25756.5,25739.0,25752.0,646.0,415.2857142857142,230.71428571428578,327
25751.75,25753.5,25746.5,25749.75,119.0,42.5,76.5,328
25748.0,25750.5,25740.5,25742.5,314.0,70.64999999999999,243.35000000000002,329
25742.25,25744.25,25736.25,25739.0,189.0,56.109375,132.890625,330
25739.5,25748.5,25736.0,25740.75,400.0,220.00000000000003,179.99999999999997,331
25740.5,25747.0,25738.5,25745.0,374.0,286.0,88.0,332
25745.0,25762.25,25744.75,25762.25,283.0,280.97857142857146,2.021428571428544,333
25762.0,25763.75,25756.75,25761.5,210.0,97.5,112.5,334
25761.0,25773.0,25759.25,25770.0,307.0,253.97272727272727,53.02727272727273,335
25770.25,25775.5,25764.5,25766.5,421.0,138.73863636363637,282.2613636363636,336
25767.0,25772.75,25764.5,25770.0,168.0,114.54545454545456,53.45454545454544,337
